gene,export,import,pair,cell_type,mean,std,n
ENTPD1,CD36,CPT1A,CD36@CPT1A,other,9.008582e-09,3.086182e-08,103187
ENTPD1,CPT1A,CD36,CPT1A@CD36,other,-1.706672e-08,6.837504e-08,103187
ENTPD1,MSR1,MSR1,MSR1@MSR1,other,5.0879123e-08,1.006861e-07,103187
ENTPD1,CPT1A,MSR1,CPT1A@MSR1,other,-4.969964e-10,1.0612671e-09,103187
ENTPD1,MSR1,CPT1A,MSR1@CPT1A,other,3.3955892e-08,1.9499454e-07,103187
ENTPD1,ABCC1,ABCC1,ABCC1@ABCC1,other,-9.876574e-09,5.4567998e-08,103187
ENTPD1,ABCC1,ABCC4,ABCC1@ABCC4,other,2.1377875e-09,1.0050508e-08,103187
ENTPD1,LRP1,LRP1,LRP1@LRP1,other,-1.3095587e-07,5.3616935e-07,103187
ENTPD1,SLC11A2,SLC3A2,SLC11A2@SLC3A2,other,3.346237e-08,1.3719453e-07,103187
ENTPD1,SLC3A2,SLC11A2,SLC3A2@SLC11A2,other,1.3315053e-08,3.9802842e-08,103187
ENTPD1,SLC40A1,SLC40A1,SLC40A1@SLC40A1,other,-1.2742406e-07,2.9666117e-07,103187
ENTPD1,SLC3A2,SLC3A2,SLC3A2@SLC3A2,other,6.558486e-08,2.7237004e-07,103187
ENTPD1,SLC11A2,SLC11A2,SLC11A2@SLC11A2,other,5.2981264e-08,1.9182116e-07,103187
ENTPD1,SLC7A5,SLC7A5,SLC7A5@SLC7A5,other,1.8953563e-09,8.0005345e-09,103187
ENTPD1,SLC43A2,SLC43A2,SLC43A2@SLC43A2,other,-5.5234384e-10,2.597066e-09,103187
ENTPD1,SLC6A17,SLC6A17,SLC6A17@SLC6A17,other,-5.419105e-09,2.2766985e-08,103187
ENTPD1,SLC22A5,SLCO2B1,SLC22A5@SLCO2B1,other,2.7420724e-10,6.5230793e-10,103187
ENTPD1,SLC12A2,SLC5A3,SLC12A2@SLC5A3,other,6.8820194e-09,2.863777e-08,103187
ENTPD1,SLC5A3,SLC12A2,SLC5A3@SLC12A2,other,8.1993585e-09,3.4076756e-08,103187
ENTPD1,SLC12A2,SLC1A5,SLC12A2@SLC1A5,other,6.474567e-09,2.713992e-08,103187
ENTPD1,SLC1A5,SLC12A2,SLC1A5@SLC12A2,other,3.252633e-09,1.3703652e-08,103187
ENTPD1,SLC5A3,SLC5A3,SLC5A3@SLC5A3,other,-2.3362128e-08,1.8354544e-07,103187
ENTPD1,SLC12A2,SLC12A2,SLC12A2@SLC12A2,other,7.79319e-09,3.2404863e-08,103187
ENTPD1,SLC22A5,SLC29A1,SLC22A5@SLC29A1,other,4.2838497e-08,1.7962213e-07,103187
ENTPD1,SLC1A5,SLC29A1,SLC1A5@SLC29A1,other,2.2545374e-08,9.506716e-08,103187
ENTPD1,SLC29A1,SLC1A5,SLC29A1@SLC1A5,other,5.991608e-08,2.3667783e-07,103187
ENTPD1,SLC12A2,SLC29A1,SLC12A2@SLC29A1,other,6.4790086e-08,2.789654e-07,103187
ENTPD1,SLC29A1,SLC12A2,SLC29A1@SLC12A2,other,6.689091e-08,2.7780558e-07,103187
ENTPD1,SLC5A3,SLC1A5,SLC5A3@SLC1A5,other,6.698888e-09,2.137056e-08,103187
ENTPD1,SLC1A5,SLC1A5,SLC1A5@SLC1A5,other,-4.524526e-09,2.754656e-08,103187
ENTPD1,SLC29A1,SLC5A3,SLC29A1@SLC5A3,other,1.0105924e-08,3.764855e-08,103187
ENTPD1,SLC5A3,SLC29A1,SLC5A3@SLC29A1,other,6.4670154e-08,2.7942102e-07,103187
ENTPD1,ABCC2,SLCO2B1,ABCC2@SLCO2B1,other,-1.7669931e-08,3.6909874e-08,103187
ENTPD1,ABCC1,SLCO2B1,ABCC1@SLCO2B1,other,-1.22312995e-08,2.7921505e-08,103187
ENTPD1,SLCO2B1,ABCC1,SLCO2B1@ABCC1,other,-3.138506e-08,1.7478814e-07,103187
ENTPD1,ABCC1,SLC16A1,ABCC1@SLC16A1,other,2.1577032e-11,1.0359332e-10,103187
ENTPD1,SLC16A1,ABCC1,SLC16A1@ABCC1,other,7.823257e-09,3.2242237e-08,103187
ENTPD1,ABCC4,SLCO2B1,ABCC4@SLCO2B1,other,6.8477757e-09,1.4592569e-08,103187
ENTPD1,SLCO2B1,ABCC4,SLCO2B1@ABCC4,other,1.9583297e-08,6.177652e-08,103187
ENTPD1,SCARB1,SCARB1,SCARB1@SCARB1,other,1.0289225e-08,4.3717225e-08,103187
HAVCR2,ABCA1,ABCA1,ABCA1@ABCA1,CD8 T Cell,3.0600124e-05,0.0006051738,9364
HAVCR2,SLC16A4,SLC16A4,SLC16A4@SLC16A4,CD8 T Cell,2.874795e-07,5.9228255e-06,9364
HAVCR2,SLC16A4,SLCO2B1,SLC16A4@SLCO2B1,CD8 T Cell,2.709686e-06,5.3647116e-05,9364
HAVCR2,SLCO2B1,SLC16A4,SLCO2B1@SLC16A4,CD8 T Cell,7.8596734e-08,1.6133629e-06,9364
HAVCR2,SLC16A1,SLC16A1,SLC16A1@SLC16A1,CD8 T Cell,-1.9075033e-11,3.9933923e-10,9364
HAVCR2,SLC16A1,SLC16A4,SLC16A1@SLC16A4,CD8 T Cell,3.7762046e-08,7.611967e-07,9364
HAVCR2,SLC16A4,SLC16A1,SLC16A4@SLC16A1,CD8 T Cell,5.7257882e-08,1.1360028e-06,9364
HAVCR2,SLCO2B1,SLCO2B1,SLCO2B1@SLCO2B1,CD8 T Cell,5.249023e-06,0.000104022736,9364
HAVCR2,SLC29A3,SLC29A3,SLC29A3@SLC29A3,CD8 T Cell,3.216741e-07,6.755971e-06,9364
HAVCR2,SLC29A1,SLC29A1,SLC29A1@SLC29A1,CD8 T Cell,2.0999498e-06,4.179938e-05,9364
HAVCR2,CD38,CD38,CD38@CD38,CD8 T Cell,-6.6751575e-08,1.366788e-06,9364
HAVCR2,ATP7A,TAP1,ATP7A@TAP1,CD8 T Cell,1.9982562e-07,3.98901e-06,9364
HAVCR2,TAP1,ATP7A,TAP1@ATP7A,CD8 T Cell,1.8128124e-07,3.7665584e-06,9364
HAVCR2,TAP1,TAP1,TAP1@TAP1,CD8 T Cell,2.7724443e-06,5.5346514e-05,9364
HAVCR2,SLC39A8,SLC39A8,SLC39A8@SLC39A8,CD8 T Cell,5.4496354e-09,1.1324429e-07,9364
HAVCR2,CLCN3,CLCN3,CLCN3@CLCN3,CD8 T Cell,5.9136045e-07,1.2196057e-05,9364
HAVCR2,CLCN5,CLCN3,CLCN5@CLCN3,CD8 T Cell,3.9590905e-08,7.9647447e-07,9364
HAVCR2,CD36,CD36,CD36@CD36,CD8 T Cell,1.6314209e-05,0.00033107406,9364
HAVCR2,ABCG2,CD36,ABCG2@CD36,CD8 T Cell,1.3350641e-09,2.7703287e-08,9364
HAVCR2,CD36,ABCG2,CD36@ABCG2,CD8 T Cell,1.3325307e-08,2.734561e-07,9364
HAVCR2,SLC2A1,SLC2A1,SLC2A1@SLC2A1,CD8 T Cell,2.940263e-06,5.9239836e-05,9364
HAVCR2,SLC2A3,SLC2A3,SLC2A3@SLC2A3,CD8 T Cell,1.664925e-05,0.0003326467,9364
HAVCR2,SLC2A1,SLC2A3,SLC2A1@SLC2A3,CD8 T Cell,5.915216e-06,0.00011867914,9364
HAVCR2,SLC2A3,SLC2A1,SLC2A3@SLC2A1,CD8 T Cell,8.587687e-06,0.00017140321,9364
HAVCR2,SLC2A1,SLC2A9,SLC2A1@SLC2A9,CD8 T Cell,1.4144449e-07,2.8313939e-06,9364
HAVCR2,SLC2A9,SLC2A1,SLC2A9@SLC2A1,CD8 T Cell,2.823633e-07,5.8946316e-06,9364
HAVCR2,CHRNA5,SLC29A1,CHRNA5@SLC29A1,CD8 T Cell,7.409475e-10,1.4911455e-08,9364
HAVCR2,CD36,MSR1,CD36@MSR1,CD8 T Cell,3.260219e-05,0.0006462974,9364
HAVCR2,MSR1,CD36,MSR1@CD36,CD8 T Cell,3.467303e-05,0.00069527706,9364
HAVCR2,CD36,CPT1A,CD36@CPT1A,CD8 T Cell,1.0950417e-06,2.2574786e-05,9364
HAVCR2,CPT1A,CD36,CPT1A@CD36,CD8 T Cell,1.2341035e-06,2.5525329e-05,9364
HAVCR2,MSR1,MSR1,MSR1@MSR1,CD8 T Cell,6.1489205e-05,0.0012132945,9364
HAVCR2,CPT1A,MSR1,CPT1A@MSR1,CD8 T Cell,3.5586727e-06,7.083059e-05,9364
HAVCR2,MSR1,CPT1A,MSR1@CPT1A,CD8 T Cell,2.4172716e-06,4.8452282e-05,9364
HAVCR2,CPT1A,CPT1A,CPT1A@CPT1A,CD8 T Cell,8.6783525e-11,1.7377814e-09,9364
HAVCR2,FOLR2,FOLR2,FOLR2@FOLR2,CD8 T Cell,-5.392729e-08,1.1086107e-06,9364
HAVCR2,ABCC1,ABCC1,ABCC1@ABCC1,CD8 T Cell,1.738726e-08,3.652215e-07,9364
HAVCR2,LRP1,LRP1,LRP1@LRP1,CD8 T Cell,1.937168e-06,3.8950388e-05,9364
HAVCR2,SLC11A2,SLC3A2,SLC11A2@SLC3A2,CD8 T Cell,7.893614e-07,1.6063703e-05,9364
HAVCR2,SLC3A2,SLC11A2,SLC3A2@SLC11A2,CD8 T Cell,4.356759e-07,8.775554e-06,9364
HAVCR2,SLC40A1,SLC40A1,SLC40A1@SLC40A1,CD8 T Cell,-1.1306528e-06,2.5950128e-05,9364
HAVCR2,SLC3A2,SLC3A2,SLC3A2@SLC3A2,CD8 T Cell,4.784599e-07,9.612313e-06,9364
HAVCR2,SLC11A2,SLC11A2,SLC11A2@SLC11A2,CD8 T Cell,8.144277e-07,1.6376553e-05,9364
HAVCR2,SLC7A5,SLC7A5,SLC7A5@SLC7A5,CD8 T Cell,3.0526522e-07,6.3215275e-06,9364
HAVCR2,SLC6A17,SLC6A17,SLC6A17@SLC6A17,CD8 T Cell,3.2243895e-07,6.4878636e-06,9364
HAVCR2,SLC22A5,SLCO2B1,SLC22A5@SLCO2B1,CD8 T Cell,4.7481234e-07,9.46099e-06,9364
HAVCR2,SLCO2B1,SLC22A5,SLCO2B1@SLC22A5,CD8 T Cell,2.9056796e-08,5.9444966e-07,9364
HAVCR2,SLC12A2,SLC5A3,SLC12A2@SLC5A3,CD8 T Cell,1.2447382e-11,2.589326e-10,9364
HAVCR2,SLC12A2,SLC1A5,SLC12A2@SLC1A5,CD8 T Cell,-1.9691328e-11,4.067065e-10,9364
HAVCR2,SLC22A5,SLC29A1,SLC22A5@SLC29A1,CD8 T Cell,1.0948458e-07,2.1960461e-06,9364
HAVCR2,SLC29A1,SLC22A5,SLC29A1@SLC22A5,CD8 T Cell,3.913697e-08,7.9760173e-07,9364
HAVCR2,SLC1A5,SLC29A1,SLC1A5@SLC29A1,CD8 T Cell,2.6869344e-07,5.511513e-06,9364
HAVCR2,SLC29A1,SLC1A5,SLC29A1@SLC1A5,CD8 T Cell,2.9140276e-08,6.0814085e-07,9364
HAVCR2,SLC12A2,SLC29A1,SLC12A2@SLC29A1,CD8 T Cell,1.8376426e-07,3.8683484e-06,9364
HAVCR2,SLC29A1,SLC12A2,SLC29A1@SLC12A2,CD8 T Cell,3.9674253e-10,8.3745855e-09,9364
HAVCR2,SLC5A3,SLC1A5,SLC5A3@SLC1A5,CD8 T Cell,2.493479e-09,5.0077496e-08,9364
HAVCR2,SLC1A5,SLC1A5,SLC1A5@SLC1A5,CD8 T Cell,1.4252782e-10,2.89434e-09,9364
HAVCR2,SLC29A1,SLC5A3,SLC29A1@SLC5A3,CD8 T Cell,1.2773548e-07,2.6243615e-06,9364
HAVCR2,SLC5A3,SLC29A1,SLC5A3@SLC29A1,CD8 T Cell,7.151125e-07,1.4352603e-05,9364
HAVCR2,ABCC2,SLCO2B1,ABCC2@SLCO2B1,CD8 T Cell,3.9356746e-07,8.021357e-06,9364
HAVCR2,ABCC1,SLCO2B1,ABCC1@SLCO2B1,CD8 T Cell,1.0334838e-06,2.0863712e-05,9364
HAVCR2,SLCO2B1,ABCC1,SLCO2B1@ABCC1,CD8 T Cell,6.6855966e-07,1.4097112e-05,9364
HAVCR2,SLC16A1,ABCC1,SLC16A1@ABCC1,CD8 T Cell,1.7647238e-10,3.7044128e-09,9364
HAVCR2,ABCC4,SLCO2B1,ABCC4@SLCO2B1,CD8 T Cell,9.69658e-08,2.0115986e-06,9364
HAVCR2,ABCC3,SLCO2B1,ABCC3@SLCO2B1,CD8 T Cell,8.025752e-08,1.6047239e-06,9364
HAVCR2,SLCO2B1,ABCC3,SLCO2B1@ABCC3,CD8 T Cell,1.3096005e-07,2.6109665e-06,9364
HAVCR2,SCARB1,SCARB1,SCARB1@SCARB1,CD8 T Cell,1.535027e-07,3.0917881e-06,9364
HAVCR2,ABCA1,ABCA1,ABCA1@ABCA1,other,0.0022620866,0.0046564606,103187
HAVCR2,SLC16A4,SLC16A4,SLC16A4@SLC16A4,other,2.3920724e-05,5.1431063e-05,103187
HAVCR2,SLC16A4,SLCO2B1,SLC16A4@SLCO2B1,other,0.00020674126,0.000428834,103187
HAVCR2,SLCO2B1,SLC16A4,SLCO2B1@SLC16A4,other,4.870517e-06,1.1383021e-05,103187
HAVCR2,SLC16A1,SLC16A1,SLC16A1@SLC16A1,other,-1.6154107e-09,3.5731453e-09,103187
HAVCR2,SLC16A1,SLC16A4,SLC16A1@SLC16A4,other,3.2166083e-06,6.9113667e-06,103187
HAVCR2,SLC16A4,SLC16A1,SLC16A4@SLC16A1,other,3.5547012e-06,8.05426e-06,103187
HAVCR2,SLCO2B1,SLCO2B1,SLCO2B1@SLCO2B1,other,0.0003875068,0.0008037989,103187
HAVCR2,SLC29A3,SLC29A3,SLC29A3@SLC29A3,other,2.2079948e-05,5.1864445e-05,103187
HAVCR2,SLC29A1,SLC29A1,SLC29A1@SLC29A1,other,0.000159944,0.00033334596,103187
HAVCR2,CD38,CD38,CD38@CD38,other,-4.26419e-06,9.905203e-06,103187
HAVCR2,ATP7A,TAP1,ATP7A@TAP1,other,1.6105487e-05,3.4004905e-05,103187
HAVCR2,TAP1,ATP7A,TAP1@ATP7A,other,1.2652198e-05,2.9490906e-05,103187
HAVCR2,TAP1,TAP1,TAP1@TAP1,other,0.00021702537,0.00045654183,103187
HAVCR2,SLC39A8,SLC39A8,SLC39A8@SLC39A8,other,3.5414655e-07,8.195374e-07,103187
HAVCR2,CLCN3,CLCN3,CLCN3@CLCN3,other,4.127759e-05,9.594498e-05,103187
HAVCR2,CLCN5,CLCN3,CLCN5@CLCN3,other,3.4329453e-06,7.54145e-06,103187
HAVCR2,CD36,CD36,CD36@CD36,other,0.0012280572,0.0026157713,103187
HAVCR2,ABCG2,CD36,ABCG2@CD36,other,1.2432095e-07,2.8258046e-07,103187
HAVCR2,CD36,ABCG2,CD36@ABCG2,other,1.1716977e-06,2.6007551e-06,103187
HAVCR2,SLC2A1,SLC2A1,SLC2A1@SLC2A1,other,0.00023841372,0.0005121153,103187
HAVCR2,SLC2A3,SLC2A3,SLC2A3@SLC2A3,other,0.0012255592,0.002587631,103187
HAVCR2,SLC2A1,SLC2A3,SLC2A1@SLC2A3,other,0.00046892583,0.0009962418,103187
HAVCR2,SLC2A3,SLC2A1,SLC2A3@SLC2A1,other,0.0006676512,0.0014061993,103187
HAVCR2,SLC2A1,SLC2A9,SLC2A1@SLC2A9,other,9.674006e-06,2.0834546e-05,103187
HAVCR2,SLC2A9,SLC2A1,SLC2A9@SLC2A1,other,2.41803e-05,5.40753e-05,103187
HAVCR2,CHRNA5,SLC29A1,CHRNA5@SLC29A1,other,6.437114e-08,1.4066612e-07,103187
HAVCR2,CD36,MSR1,CD36@MSR1,other,0.0024158328,0.004989023,103187
HAVCR2,MSR1,CD36,MSR1@CD36,other,0.0025853917,0.0054072076,103187
HAVCR2,CD36,CPT1A,CD36@CPT1A,other,9.3459734e-05,0.00020682035,103187
HAVCR2,CPT1A,CD36,CPT1A@CD36,other,8.5845146e-05,0.00020015583,103187
HAVCR2,MSR1,MSR1,MSR1@MSR1,other,0.004548072,0.009328794,103187
HAVCR2,CPT1A,MSR1,CPT1A@MSR1,other,0.0002685216,0.0005612549,103187
HAVCR2,MSR1,CPT1A,MSR1@CPT1A,other,0.00019659824,0.0004168226,103187
HAVCR2,CPT1A,CPT1A,CPT1A@CPT1A,other,5.597652e-09,1.2700398e-08,103187
HAVCR2,FOLR2,FOLR2,FOLR2@FOLR2,other,-3.6084728e-06,8.449077e-06,103187
HAVCR2,ABCC1,ABCC1,ABCC1@ABCC1,other,1.0849898e-06,2.5496317e-06,103187
HAVCR2,LRP1,LRP1,LRP1@LRP1,other,0.00015343436,0.00032665656,103187
HAVCR2,SLC11A2,SLC3A2,SLC11A2@SLC3A2,other,5.1522922e-05,0.00011865314,103187
HAVCR2,SLC3A2,SLC11A2,SLC3A2@SLC11A2,other,3.6079928e-05,7.699885e-05,103187
HAVCR2,SLC40A1,SLC40A1,SLC40A1@SLC40A1,other,-0.00012049597,0.00031883494,103187
HAVCR2,SLC3A2,SLC3A2,SLC3A2@SLC3A2,other,3.9740404e-05,8.647826e-05,103187
HAVCR2,SLC11A2,SLC11A2,SLC11A2@SLC11A2,other,6.789995e-05,0.00014443425,103187
HAVCR2,SLC7A5,SLC7A5,SLC7A5@SLC7A5,other,2.066142e-05,4.7916063e-05,103187
HAVCR2,SLC6A17,SLC6A17,SLC6A17@SLC6A17,other,2.5676847e-05,5.3956253e-05,103187
HAVCR2,SLC22A5,SLCO2B1,SLC22A5@SLCO2B1,other,3.7021626e-05,7.696398e-05,103187
HAVCR2,SLCO2B1,SLC22A5,SLCO2B1@SLC22A5,other,2.4126375e-06,5.2896858e-06,103187
HAVCR2,SLC12A2,SLC5A3,SLC12A2@SLC5A3,other,8.1841134e-10,1.9066246e-09,103187
HAVCR2,SLC12A2,SLC1A5,SLC12A2@SLC1A5,other,-1.2447854e-09,2.8791203e-09,103187
HAVCR2,SLC22A5,SLC29A1,SLC22A5@SLC29A1,other,9.1578995e-06,1.9713774e-05,103187
HAVCR2,SLC29A1,SLC22A5,SLC29A1@SLC22A5,other,3.4109887e-06,7.549608e-06,103187
HAVCR2,SLC1A5,SLC29A1,SLC1A5@SLC29A1,other,1.8225355e-05,4.2356685e-05,103187
HAVCR2,SLC29A1,SLC1A5,SLC29A1@SLC1A5,other,2.6743162e-06,6.0693296e-06,103187
HAVCR2,SLC12A2,SLC29A1,SLC12A2@SLC29A1,other,1.5013509e-05,3.43854e-05,103187
HAVCR2,SLC29A1,SLC12A2,SLC29A1@SLC12A2,other,2.9330897e-08,6.412951e-08,103187
HAVCR2,SLC5A3,SLC1A5,SLC5A3@SLC1A5,other,2.0006425e-07,4.222391e-07,103187
HAVCR2,SLC1A5,SLC1A5,SLC1A5@SLC1A5,other,1.1629437e-08,2.5010891e-08,103187
HAVCR2,SLC29A1,SLC5A3,SLC29A1@SLC5A3,other,8.2915685e-06,1.9352954e-05,103187
HAVCR2,SLC5A3,SLC29A1,SLC5A3@SLC29A1,other,5.9110473e-05,0.00012451457,103187
HAVCR2,ABCC2,SLCO2B1,ABCC2@SLCO2B1,other,3.128166e-05,6.796324e-05,103187
HAVCR2,ABCC1,SLCO2B1,ABCC1@SLCO2B1,other,8.0837395e-05,0.000172392,103187
HAVCR2,SLCO2B1,ABCC1,SLCO2B1@ABCC1,other,5.94373e-05,0.00013522393,103187
HAVCR2,SLC16A1,ABCC1,SLC16A1@ABCC1,other,1.48088235e-08,3.4251975e-08,103187
HAVCR2,ABCC4,SLCO2B1,ABCC4@SLCO2B1,other,6.5561585e-06,1.5208898e-05,103187
HAVCR2,ABCC3,SLCO2B1,ABCC3@SLCO2B1,other,6.435545e-06,1.3959707e-05,103187
HAVCR2,SLCO2B1,ABCC3,SLCO2B1@ABCC3,other,1.0158213e-05,2.147536e-05,103187
HAVCR2,SCARB1,SCARB1,SCARB1@SCARB1,other,1.20166505e-05,2.5870868e-05,103187
HIF1A,SLC15A1,SLC15A1,SLC15A1@SLC15A1,CD8 T Cell,0.0,0.0,9364
HIF1A,ABCA1,ABCA1,ABCA1@ABCA1,CD8 T Cell,8.431732e-08,1.6847597e-06,9364
HIF1A,ATP7A,ATP7A,ATP7A@ATP7A,CD8 T Cell,0.0,0.0,9364
HIF1A,SLC16A4,SLC16A4,SLC16A4@SLC16A4,CD8 T Cell,1.1059739e-09,2.2186455e-08,9364
HIF1A,SLC16A4,SLCO2B1,SLC16A4@SLCO2B1,CD8 T Cell,-8.757123e-08,1.7694163e-06,9364
HIF1A,SLCO2B1,SLC16A4,SLCO2B1@SLC16A4,CD8 T Cell,6.534088e-10,1.3258816e-08,9364
HIF1A,SLC16A1,SLC16A1,SLC16A1@SLC16A1,CD8 T Cell,4.6650277e-11,9.490366e-10,9364
HIF1A,SLC16A1,SLC16A4,SLC16A1@SLC16A4,CD8 T Cell,8.481235e-10,1.7115587e-08,9364
HIF1A,SLC16A4,SLC16A1,SLC16A4@SLC16A1,CD8 T Cell,-1.9484069e-10,3.8824943e-09,9364
HIF1A,SLCO2B1,SLCO2B1,SLCO2B1@SLCO2B1,CD8 T Cell,5.313027e-08,1.0752948e-06,9364
HIF1A,SLC29A3,SLC29A3,SLC29A3@SLC29A3,CD8 T Cell,-1.1585771e-09,2.3257154e-08,9364
HIF1A,SLC29A1,SLC29A1,SLC29A1@SLC29A1,CD8 T Cell,7.45447e-09,1.4858237e-07,9364
HIF1A,CD38,CD38,CD38@CD38,CD8 T Cell,-4.8838915e-09,9.8201845e-08,9364
HIF1A,ATP7A,TAP1,ATP7A@TAP1,CD8 T Cell,-3.4366632e-09,6.862728e-08,9364
HIF1A,TAP1,ATP7A,TAP1@ATP7A,CD8 T Cell,-2.1240516e-09,4.223341e-08,9364
HIF1A,TAP1,TAP1,TAP1@TAP1,CD8 T Cell,2.4367257e-08,4.8414887e-07,9364
HIF1A,SLC39A8,SLC39A8,SLC39A8@SLC39A8,CD8 T Cell,2.7206115e-08,5.474781e-07,9364
HIF1A,CLCN3,CLCN3,CLCN3@CLCN3,CD8 T Cell,4.798505e-09,9.8244854e-08,9364
HIF1A,CLCN3,CLCN5,CLCN3@CLCN5,CD8 T Cell,-6.614527e-10,1.3231507e-08,9364
HIF1A,CLCN5,CLCN3,CLCN5@CLCN3,CD8 T Cell,9.138984e-10,1.864131e-08,9364
HIF1A,CD36,CD36,CD36@CD36,CD8 T Cell,-1.8072306e-08,3.5955495e-07,9364
HIF1A,SLC1A3,SLC1A3,SLC1A3@SLC1A3,CD8 T Cell,0.0,0.0,9364
HIF1A,SLC2A1,SLC2A1,SLC2A1@SLC2A1,CD8 T Cell,-1.168191e-09,2.3306994e-08,9364
HIF1A,SLC2A3,SLC2A3,SLC2A3@SLC2A3,CD8 T Cell,-1.3458616e-07,2.721437e-06,9364
HIF1A,SLC2A1,SLC2A3,SLC2A1@SLC2A3,CD8 T Cell,-4.3925258e-08,9.117176e-07,9364
HIF1A,SLC2A3,SLC2A1,SLC2A3@SLC2A1,CD8 T Cell,-3.8890903e-08,7.7266833e-07,9364
HIF1A,SLC2A1,SLC2A9,SLC2A1@SLC2A9,CD8 T Cell,-6.0236977e-10,1.2170665e-08,9364
HIF1A,SLC2A9,SLC2A1,SLC2A9@SLC2A1,CD8 T Cell,7.944963e-11,1.5838305e-09,9364
HIF1A,CHRNA5,SLC29A1,CHRNA5@SLC29A1,CD8 T Cell,9.0521965e-11,1.8403504e-09,9364
HIF1A,SLC29A1,CHRNA5,SLC29A1@CHRNA5,CD8 T Cell,1.2221214e-10,2.4726923e-09,9364
HIF1A,CD36,MSR1,CD36@MSR1,CD8 T Cell,4.8463853e-08,9.728441e-07,9364
HIF1A,MSR1,CD36,MSR1@CD36,CD8 T Cell,-8.382437e-09,1.6995958e-07,9364
HIF1A,CD36,CPT1A,CD36@CPT1A,CD8 T Cell,-8.37882e-09,1.6848729e-07,9364
HIF1A,CPT1A,CD36,CPT1A@CD36,CD8 T Cell,-6.812511e-09,1.3646464e-07,9364
HIF1A,MSR1,MSR1,MSR1@MSR1,CD8 T Cell,1.0479132e-07,2.137857e-06,9364
HIF1A,CPT1A,MSR1,CPT1A@MSR1,CD8 T Cell,-1.3687638e-08,2.7171058e-07,9364
HIF1A,MSR1,CPT1A,MSR1@CPT1A,CD8 T Cell,-6.5466796e-09,1.3325268e-07,9364
HIF1A,CPT1A,CPT1A,CPT1A@CPT1A,CD8 T Cell,0.0,0.0,9364
HIF1A,FOLR2,FOLR2,FOLR2@FOLR2,CD8 T Cell,5.714253e-09,1.1512252e-07,9364
HIF1A,ABCC1,ABCC1,ABCC1@ABCC1,CD8 T Cell,1.8357542e-10,3.6652452e-09,9364
HIF1A,ABCC1,ABCC4,ABCC1@ABCC4,CD8 T Cell,0.0,0.0,9364
HIF1A,LRP1,LRP1,LRP1@LRP1,CD8 T Cell,9.673546e-08,1.9704094e-06,9364
HIF1A,SLC11A2,SLC3A2,SLC11A2@SLC3A2,CD8 T Cell,-5.479852e-10,1.10495515e-08,9364
HIF1A,SLC3A2,SLC11A2,SLC3A2@SLC11A2,CD8 T Cell,-1.4926469e-08,3.027403e-07,9364
HIF1A,SLC40A1,SLC40A1,SLC40A1@SLC40A1,CD8 T Cell,-6.869708e-08,1.4405044e-06,9364
HIF1A,SLC3A2,SLC3A2,SLC3A2@SLC3A2,CD8 T Cell,-2.8196299e-09,5.646134e-08,9364
HIF1A,SLC11A2,SLC11A2,SLC11A2@SLC11A2,CD8 T Cell,8.820759e-09,1.794262e-07,9364
HIF1A,SLC7A5,SLC7A5,SLC7A5@SLC7A5,CD8 T Cell,-1.8862214e-09,3.7686796e-08,9364
HIF1A,SLC43A2,SLC43A2,SLC43A2@SLC43A2,CD8 T Cell,0.0,0.0,9364
HIF1A,SLC6A17,SLC6A17,SLC6A17@SLC6A17,CD8 T Cell,-1.0620689e-09,2.119052e-08,9364
HIF1A,SLC6A9,SLC6A9,SLC6A9@SLC6A9,CD8 T Cell,0.0,0.0,9364
HIF1A,SLC22A5,SLCO2B1,SLC22A5@SLCO2B1,CD8 T Cell,-2.4282454e-09,4.8488854e-08,9364
HIF1A,SLCO2B1,SLC22A5,SLCO2B1@SLC22A5,CD8 T Cell,-1.0260951e-09,2.05849e-08,9364
HIF1A,SLC12A2,SLC5A3,SLC12A2@SLC5A3,CD8 T Cell,0.0,0.0,9364
HIF1A,SLC5A3,SLC12A2,SLC5A3@SLC12A2,CD8 T Cell,-5.9586704e-11,1.2268893e-09,9364
HIF1A,SLC12A2,SLC1A5,SLC12A2@SLC1A5,CD8 T Cell,-3.2367253e-10,6.5430092e-09,9364
HIF1A,SLC5A3,SLC5A3,SLC5A3@SLC5A3,CD8 T Cell,-3.714522e-10,7.536903e-09,9364
HIF1A,SLC22A5,SLC29A1,SLC22A5@SLC29A1,CD8 T Cell,-2.4401473e-10,4.923976e-09,9364
HIF1A,SLC29A1,SLC22A5,SLC29A1@SLC22A5,CD8 T Cell,-4.795526e-10,9.582089e-09,9364
HIF1A,SLC1A5,SLC29A1,SLC1A5@SLC29A1,CD8 T Cell,-3.6938272e-11,7.520301e-10,9364
HIF1A,SLC29A1,SLC1A5,SLC29A1@SLC1A5,CD8 T Cell,8.2636226e-10,1.6513532e-08,9364
HIF1A,SLC12A2,SLC29A1,SLC12A2@SLC29A1,CD8 T Cell,-5.5257154e-10,1.1411636e-08,9364
HIF1A,SLC29A1,SLC12A2,SLC29A1@SLC12A2,CD8 T Cell,7.546188e-10,1.5155608e-08,9364
HIF1A,SLC1A5,SLC5A3,SLC1A5@SLC5A3,CD8 T Cell,-7.967431e-12,1.6157442e-10,9364
HIF1A,SLC5A3,SLC1A5,SLC5A3@SLC1A5,CD8 T Cell,-3.816552e-10,7.700028e-09,9364
